TransactionID,Items,TotalCost,UserID,date,paymentMethod
7433,"Elaichi Tea, Black Eye, Chocolate Fantasy Cake Shake, Red Eye, Vienna, Muffin, Brownie",1320,715,24-05-2024,Cash
7434,"Vienna, Baguette, Herbal Tea, Salad, Lemon Cake Shake, Cheesecake Shake, Hot Velvet Coffee",1560,2693,31-01-2024,Mobile Wallet
7435,"Cocoa Fantasy Pastry, Elaichi Tea, Chocolate Fantasy Cake Shake, Pudding, Long Black",1010,8954,06-01-2024,Mobile Wallet
7436,"Flat White, Masala Tea",410,840,09-01-2024,Cash
7437,Cocoa Fantasy Pastry,180,2468,03-06-2024,Cash
7438,"Muffin, Crackling Brownie Pastry, Watermelon Mojito, Iced Latte, Classic Lemonade, Hazelnut Brownie Cake Shake",1270,108,21-02-2024,Card
7439,"Soup, Donut, Popcorn",330,4924,17-11-2024,Mobile Wallet
7440,Chocolate Fantasy Cake Shake,270,6140,03-08-2024,UPI
7441,"Vienna, Breve, Brioche, Alphonso Mango Frappe",880,5272,09-10-2024,Cash
7442,Pasta,300,4574,29-12-2024,UPI
7443,"Hot Velvet Coffee, Scone, Panini, Muffin, Breve, Herbal Tea",1180,5977,02-09-2024,Mobile Wallet
7444,"Burrito, Croissant, Scone, Soup, Long Macchiato, Classic Lemonade, Pudding, Macchiato",1430,2877,15-09-2024,Cash
7445,"Pasta, Vanilla Cappuccino, Crunchy Frappe, Red Eye, Granola Bar, Gourmet Belgian Cold Chocolate, Baguette, Iced Mocha",1900,4472,15-04-2024,Cash
7446,"Elaichi Tea, Vegan Shake, Iced Mocha, Iced Cappuccino, Popcorn",1070,7189,14-01-2024,Card
7447,"Ginger Tea, Dark Frappe, Chocolate Fantasy Cake Shake, Cupcake, Soup, Brioche",1150,3129,27-10-2024,Mobile Wallet
7448,"Green Tea, Macchiato",380,9021,27-08-2024,Card
7449,"Peach Iced Tea, Scone, Red Velvet Cake Shake, Cheesecake Shake, Turmeric Ginger Cappuccino, Granola Bar, Flat White",1600,4117,24-07-2024,Card
7450,"Flat White, Hazelnut Brownie Cake Shake, Vanilla Cappuccino, Filter Coffee",850,8875,20-02-2024,Card
7451,Cappuccino,220,6452,02-03-2024,Mobile Wallet
7452,"Filter Coffee, Panini, Breve, Bagel, Iced Cappuccino, Pineapple Delight Pastry, Elaichi Tea, Turmeric Ginger Cappuccino",1680,3525,22-11-2024,Mobile Wallet
7453,"Brioche, Elaichi Tea",320,4241,23-11-2024,UPI
7454,Turmeric Ginger Cappuccino,280,6246,08-08-2024,UPI
7455,"Muffin, Panini, Flavoured Ice Cream, Red Eye, Pudding, Cutlet",1160,234,03-11-2024,Mobile Wallet
7456,"Brioche, Tacos, Iced Tea Latte, Tropical Iceberg, Hot Velvet Coffee, Lemon Green Coffee, Danish",1540,9609,24-06-2024,Cash
7457,"Lemon Green Coffee, Ginger Tea, Vanilla Latte, Croissant",790,624,03-11-2024,UPI
7458,"Pizza, Cortado, Iced Latte, Crackling Brownie Pastry, Cutlet",1170,7779,29-04-2024,Mobile Wallet
7459,"Scone, Hazelnut Brownie Cake Shake, Brioche, Black Eye, Red Velvet Cake Shake, Breve",1230,3894,09-04-2024,Card
7460,"Hot Velvet Coffee, Salad, Soup, Iced Mocha, Crackling Brownie Pastry, Red Eye",1280,9512,09-09-2024,UPI
7461,"Masala Tea, Scone, Long Macchiato",530,5065,04-10-2024,Cash
7462,"Vienna, Breve, Iced Coffee, Granola Bar, Bagel",1010,6180,05-08-2024,Card
7463,"Cappuccino, Macaron, Ginger Tea",600,4626,31-01-2024,Card
7464,"Croissant, Watermelon Granita, Brownie",470,996,11-11-2024,Mobile Wallet
7465,"Long Macchiato, Panini",500,9646,01-12-2024,Cash
7466,"Pasta, Flat White, Scone",660,2949,29-02-2024,Cash
7467,"Soup, Pudding, Croissant, Vegan Shake, Sandwich, Cupcake, Vanilla Cappuccino",1320,4893,13-02-2024,Card
7468,"Macaron, Flat White, Espresso",580,5775,30-03-2024,Card
7469,"Cheesecake Shake, Vanilla Latte",540,7860,07-03-2024,Cash
7470,"Filter Coffee, Earl Grey Orange Tea, Turmeric Ginger Cappuccino, Pizza, Brownie, Eclair",1260,4254,14-08-2024,UPI
7471,"Cupcake, Crackling Brownie Pastry, Muffin, Salad, Gourmet Belgian Cold Chocolate, Ginger Tea",1190,5381,18-04-2024,Mobile Wallet
7472,"Red Velvet Cake Shake, Filter Coffee, Flavoured Ice Cream, Peach Iced Tea",860,8535,09-01-2024,UPI
7473,Sandwich,250,703,16-03-2024,Card
7474,"Breve, Black Eye, Pizza",750,8818,02-04-2024,UPI
7475,"Vanilla Latte, Elaichi Tea, Red Velvet Cake Shake",730,8126,09-03-2024,Card
7476,"Elaichi Tea, Vienna",420,4325,29-11-2024,Cash
7477,"Watermelon Granita, Peach Iced Tea, Earl Grey Orange Tea, Long Macchiato, Tacos, Turmeric Ginger Cappuccino, Iced Mocha",1680,8457,06-11-2024,UPI
7478,"Crackling Brownie Pastry, Burrito, Pineapple Delight Pastry, Iced Cappuccino, Tacos",1220,7470,28-12-2024,Mobile Wallet
7479,"Green Tea, Salad, Vanilla Latte, Flat White",900,5039,25-05-2024,UPI
7480,"Granola Bar, Bagel",330,930,04-08-2024,Mobile Wallet
7481,"Chocolate Fantasy Cake Shake, Vanilla Latte, Herbal Tea, Classic Lemonade, Earl Grey Orange Tea, Green Tea, Iced Coffee, Cake",1690,979,26-11-2024,Card
7482,"Baguette, Cupcake, Flat White, Chocolate Fantasy Cake Shake, Cake, Earl Grey Orange Tea, Donut, Long Macchiato",1540,6804,22-09-2024,UPI
7483,"Herbal Tea, Croissant",280,6282,18-12-2024,Cash
7484,"Long Black, Watermelon Mojito, Pasta, Peach Iced Tea, Crunchy Frappe, Ginger Tea, Sandwich",1660,5038,30-11-2024,Card
7485,"Flavoured Ice Cream, Cortado, Espresso, Pudding, Donut, Tropical Iceberg, Sandwich",1370,4693,24-06-2024,UPI
7486,"Brownie, Lemon Green Coffee, Hot Tea Latte, Croissant, Cheesecake Shake, Cafe Latte, Scone, Earl Grey Orange Tea",1540,7510,29-12-2024,UPI
7487,"Salad, Croissant, Lemon Cake Shake, Tacos, Vanilla Cappuccino, Cutlet, Green Tea, Flavoured Ice Cream",1640,7058,17-01-2024,UPI
7488,"Tropical Iceberg, Cutlet",390,6408,01-04-2024,Mobile Wallet
7489,"Sandwich, Vanilla Cappuccino, Danish, Scone, Hot Velvet Coffee",1040,8848,28-06-2024,Cash
7490,"Long Macchiato, Salad, Popcorn, Mousse, Vanilla Latte",990,1186,10-08-2024,Cash
7491,"Iced Tea Latte, Long Macchiato, Panini, Cafe Latte, Dark Frappe",1240,3917,19-11-2024,UPI
7492,"Crunchy Frappe, Panini, Iced Tea Latte",780,8947,02-07-2024,Card
7493,"Breve, Hazelnut Brownie Cake Shake, Granola Bar, Panini, Chocolate Fantasy Cake Shake",1230,810,16-11-2024,UPI
7494,"Vienna, Herbal Tea, Hazelnut Brownie Cake Shake, Cutlet",850,2042,15-03-2024,Card
7495,"Brownie, Tacos, Cheesecake Shake, Filter Coffee, Iced Cappuccino",1050,9600,29-11-2024,Card
7496,Pasta,300,8523,07-06-2024,Cash
7497,"Danish, Granola Bar, Gourmet Belgian Hot Chocolate, Watermelon Mojito, Flat White, Quiche",1450,2172,01-08-2024,UPI
7498,"Macaron, Hot Tea Latte, Cafe Latte, Quiche, Iced Latte, Iced Coffee, Lemon Green Coffee, Americano",1860,7639,24-03-2024,Mobile Wallet
7499,"Green Tea, Cappuccino, Cake, Crunchy Frappe",870,6109,26-05-2024,UPI
7500,"Cutlet, Pasta, Muffin, Vegan Shake, Filter Coffee, Cookie, Cocoa Fantasy Pastry, Tropical Iceberg",1460,3763,15-09-2024,UPI
7501,"Macaron, Tacos, Granola Bar, Vegan Shake, Muffin",1000,5787,21-05-2024,Card
7502,"Vanilla Latte, Cutlet, Cafe Latte, Turmeric Ginger Cappuccino, Vegan Shake, Elaichi Tea",1360,1633,28-08-2024,Card
7503,"Elaichi Tea, Brownie, Pineapple Delight Pastry",520,2497,05-04-2024,Mobile Wallet
7504,"Hazelnut Brownie Cake Shake, Eclair, Pudding",640,2089,13-06-2024,Mobile Wallet
7505,Flat White,230,6053,31-07-2024,Card
7506,Cocoa Fantasy Pastry,180,183,30-04-2024,Cash
7507,"Burrito, Vanilla Latte, Vienna, Mousse, Masala Tea, Pasta",1490,9917,04-10-2024,Card
7508,"Iced Mocha, Brioche, Long Macchiato",640,3735,29-08-2024,Mobile Wallet
7509,"Tacos, Iced Coffee, Espresso, Hot Velvet Coffee",870,8756,17-01-2024,Cash
7510,"Croissant, Hot Tea Latte, Muffin, Flat White, Americano, Sandwich, Cafe Latte",1330,408,01-12-2024,Card
7511,"Watermelon Mojito, Macaron, Brownie, Cutlet, Quiche",1050,906,01-11-2024,UPI
7512,"Ginger Tea, Watermelon Mojito, Long Macchiato",650,2706,24-11-2024,Card
7513,"Dark Frappe, Macchiato, Brioche, Red Velvet Cake Shake, Cheesecake Shake",1150,7496,14-02-2024,Card
7514,"Cafe Latte, Scone, Cortado, Vanilla Latte",830,9730,30-09-2024,UPI
7515,Iced Latte,270,2099,13-10-2024,Cash
7516,Vegan Shake,250,979,29-07-2024,UPI
7517,"Gourmet Belgian Hot Chocolate, Tacos, Vegan Shake, Iced Latte, Soup, Crackling Brownie Pastry",1440,4266,19-05-2024,UPI
7518,Macaron,200,4468,14-12-2024,Mobile Wallet
7519,"Filter Coffee, Cake",320,2650,04-04-2024,Card
7520,"Dark Frappe, Pizza, Tropical Iceberg, Flat White, Classic Lemonade, Long Black",1430,5612,14-01-2024,Mobile Wallet
7521,"Quiche, Pasta, Cortado",800,9097,12-10-2024,Card
7522,"Vanilla Latte, Long Black, Mousse, Vegan Shake, Danish",1090,5053,07-08-2024,Mobile Wallet
7523,"Macaron, Flat White, Peach Iced Tea",660,4898,11-10-2024,Mobile Wallet
7524,Black Eye,180,5339,12-08-2024,Card
7525,"Flat White, Elaichi Tea, Breve, Turmeric Ginger Cappuccino, Mousse, Macaron, Black Eye",1490,5166,29-03-2024,Mobile Wallet
7526,"Filter Coffee, Pineapple Delight Pastry, Long Macchiato, Chocolate Fantasy Cake Shake, Baguette",930,1602,16-07-2024,Mobile Wallet
7527,"Vienna, Crackling Brownie Pastry, Pudding, Filter Coffee, Tacos, Iced Tea Latte",1220,427,24-11-2024,Mobile Wallet
7528,Chocolate Fantasy Cake Shake,270,9206,23-01-2024,Mobile Wallet
7529,"Filter Coffee, Iced Tea Latte, Ginger Tea, Vegan Shake, Classic Lemonade",930,6625,10-09-2024,Cash
7530,"Herbal Tea, Red Velvet Cake Shake, Brioche",600,7811,07-02-2024,UPI
7531,"Scone, Danish",300,2089,15-01-2024,Cash
7532,"Cake, Gourmet Belgian Hot Chocolate, Affogato, Cocoa Fantasy Pastry, Cheesecake Shake, Crunchy Frappe, Macaron, Burrito",1980,3095,28-07-2024,Card
7533,"Turmeric Ginger Cappuccino, Watermelon Mojito, Flat White, Baguette, Tacos, Lemon Green Coffee, Vienna",1640,4133,15-11-2024,Card
7534,"Tropical Iceberg, Green Tea, Cocoa Fantasy Pastry, Burrito",900,9655,30-08-2024,Card
7535,"Ginger Tea, Baguette, Popcorn, Tacos",660,1597,14-03-2024,Mobile Wallet
7536,"Cafe Latte, Chocolate Fantasy Cake Shake, Vegan Shake, Cookie, Gourmet Belgian Hot Chocolate",1190,840,19-12-2024,Cash
7537,"Macaron, Macchiato, Quiche, Watermelon Granita, Red Velvet Cake Shake, Dark Frappe",1460,2007,20-07-2024,Cash
7538,"Sandwich, Affogato, Iced Coffee, Cocoa Fantasy Pastry, Pudding, Green Tea, Iced Mocha, Peach Iced Tea",1760,9957,28-02-2024,Card
7539,"Cookie, Pasta, Hot Tea Latte, Cupcake, Dark Frappe, Cocoa Fantasy Pastry",1230,8010,25-05-2024,Card
7540,Red Velvet Cake Shake,280,8714,15-10-2024,Mobile Wallet
7541,"Vanilla Latte, Lemon Green Coffee, Filter Coffee, Cafe Latte, Scone, Cookie, Alphonso Mango Frappe",1370,6050,20-06-2024,Mobile Wallet
7542,"Lemon Green Coffee, Cutlet",390,9041,26-12-2024,Card
7543,"Alphonso Mango Frappe, Peach Iced Tea, Brownie, Crunchy Frappe, Americano, Dark Frappe",1350,811,01-09-2024,Mobile Wallet
7544,"Classic Lemonade, Pudding, Pizza, Breve, Muffin, Red Velvet Cake Shake",1300,4352,17-02-2024,Card
7545,"Pizza, Soup, Sandwich, Alphonso Mango Frappe, Chocolate Fantasy Cake Shake, Granola Bar, Salad, Pineapple Delight Pastry",1890,8384,21-11-2024,Cash
7546,Flat White,230,1519,04-11-2024,Cash
7547,"Soup, Granola Bar",330,8037,22-02-2024,Mobile Wallet
7548,"Earl Grey Orange Tea, Iced Mocha, Muffin, Hazelnut Brownie Cake Shake, Cake, Pineapple Delight Pastry",1290,5127,11-04-2024,Cash
7549,"Watermelon Granita, Pasta, Salad, Masala Tea, Vanilla Cappuccino",1160,6383,19-05-2024,Cash
7550,"Baguette, Bagel, Turmeric Ginger Cappuccino, Iced Latte, Tacos, Pizza, Donut, Croissant",1650,8642,01-05-2024,UPI
7551,"Flat White, Peach Iced Tea, Pudding",640,1315,01-01-2024,Cash
7552,"Muffin, Bagel, Vienna, Crunchy Frappe, Green Tea, Filter Coffee",1040,1093,26-12-2024,Cash
7553,"Cutlet, Watermelon Granita, Panini, Gourmet Belgian Hot Chocolate, Cafe Latte",1200,3352,23-10-2024,Mobile Wallet
7554,"Classic Lemonade, Iced Cappuccino, Cortado, Gourmet Belgian Hot Chocolate, Popcorn, Filter Coffee, Mousse",1330,6150,15-11-2024,UPI
7555,"Pizza, Dark Frappe, Brownie, Watermelon Mojito, Classic Lemonade, Peach Iced Tea, Vegan Shake, Iced Mocha",1920,2194,29-04-2024,UPI
7556,"Crunchy Frappe, Quiche, Chocolate Fantasy Cake Shake, Vienna, Long Macchiato, Mousse, Flat White",1710,8895,05-09-2024,Mobile Wallet
7557,"Hazelnut Brownie Cake Shake, Tropical Iceberg",520,3915,16-04-2024,UPI
7558,"Cafe Latte, Lemon Cake Shake, Lemon Green Coffee, Ginger Tea, Gourmet Belgian Cold Chocolate, Muffin, Crackling Brownie Pastry, Vanilla Latte",1810,5494,15-05-2024,Card
7559,"Hazelnut Brownie Cake Shake, Watermelon Granita, Affogato, Cocoa Fantasy Pastry, Black Eye, Panini, Cupcake, Iced Coffee",1750,1803,06-11-2024,UPI
7560,"Black Eye, Popcorn, Scone, Alphonso Mango Frappe, Macchiato, Iced Coffee, Cheesecake Shake, Donut",1460,4486,05-08-2024,UPI
7561,"Classic Lemonade, Earl Grey Orange Tea, Lemon Green Coffee, Iced Latte, Peach Iced Tea, Brownie, Mousse, Vegan Shake",1690,4593,12-08-2024,Cash
7562,"Iced Tea Latte, Cutlet, Ginger Tea, Espresso, Flavoured Ice Cream",980,1536,16-10-2024,Mobile Wallet
7563,"Espresso, Lemon Cake Shake",400,792,09-09-2024,Card
7564,"Pasta, Eclair, Crackling Brownie Pastry",680,714,15-01-2024,UPI
7565,"Quiche, Watermelon Granita, Muffin, Vienna, Lemon Green Coffee, Filter Coffee, Gourmet Belgian Cold Chocolate, Baguette",1690,6616,17-05-2024,Cash
7566,"Elaichi Tea, Eclair, Popcorn, Red Eye, Iced Tea Latte, Long Black",1070,9284,11-12-2024,Card
7567,"Breve, Crackling Brownie Pastry, Soup, Brownie, Affogato, Pizza, Salad, Gourmet Belgian Hot Chocolate",1850,4549,03-12-2024,UPI
7568,"Scone, Long Macchiato",350,6024,06-04-2024,Card
7569,Croissant,100,9024,27-10-2024,Cash
7570,"Crackling Brownie Pastry, Iced Mocha, Salad, Long Macchiato, Burrito",1220,9806,15-10-2024,Cash
7571,Pasta,300,6262,02-01-2024,UPI
7572,"Popcorn, Black Eye",260,6716,20-02-2024,Mobile Wallet
7573,Muffin,120,9415,21-05-2024,Card
7574,"Brioche, Granola Bar, Muffin, Cocoa Fantasy Pastry, Cortado",820,5124,19-05-2024,Card
7575,"Pudding, Americano, Green Tea",540,636,11-09-2024,UPI
7576,Popcorn,80,3611,15-01-2024,Card
7577,"Granola Bar, Red Velvet Cake Shake, Lemon Green Coffee, Crunchy Frappe, Cortado, Quiche",1450,659,11-09-2024,Card
7578,"Pasta, Vienna, Cookie",660,5422,02-08-2024,Cash
7579,"Hot Velvet Coffee, Danish, Muffin, Cocoa Fantasy Pastry, Elaichi Tea",900,1945,17-03-2024,UPI
7580,"Pasta, Crackling Brownie Pastry, Muffin, Lemon Cake Shake",870,8625,21-08-2024,UPI
7581,"Hot Velvet Coffee, Black Eye, Classic Lemonade, Peach Iced Tea, Vanilla Latte, Alphonso Mango Frappe, Breve, Iced Coffee",1800,8644,06-03-2024,Card
7582,"Gourmet Belgian Hot Chocolate, Vanilla Latte, Lemon Cake Shake, Pineapple Delight Pastry, Herbal Tea, Pizza",1560,7500,22-08-2024,Card
7583,"Classic Lemonade, Elaichi Tea, Red Velvet Cake Shake",610,6110,27-03-2024,UPI
7584,"Watermelon Granita, Flat White",450,852,25-04-2024,Cash
7585,"Affogato, Red Eye, Long Black, Cutlet, Ginger Tea, Crackling Brownie Pastry",1150,2379,29-07-2024,Card
7586,"Affogato, Watermelon Granita, Pizza, Croissant, Tropical Iceberg, Brownie, Soup",1450,4818,21-12-2024,UPI
7587,"Americano, Pasta, Cheesecake Shake, Green Tea",930,9967,12-12-2024,UPI
7588,"Cortado, Black Eye, Masala Tea, Earl Grey Orange Tea, Iced Mocha",1040,3517,17-04-2024,Cash
7589,"Dark Frappe, Crackling Brownie Pastry, Pudding, Peach Iced Tea, Crunchy Frappe, Cafe Latte",1350,461,15-03-2024,Cash
7590,"Long Macchiato, Cake",440,5171,13-07-2024,Card
7591,Burrito,300,5440,12-09-2024,Mobile Wallet
7592,"Popcorn, Iced Coffee, Peach Iced Tea, Macchiato, Elaichi Tea",910,3778,18-08-2024,UPI
7593,"Flat White, Gourmet Belgian Cold Chocolate, Dark Frappe",810,9835,19-08-2024,Card
7594,"Iced Cappuccino, Iced Tea Latte, Quiche, Muffin, Crackling Brownie Pastry, Hot Velvet Coffee",1400,5093,19-06-2024,Mobile Wallet
7595,"Red Velvet Cake Shake, Iced Cappuccino, Iced Latte",830,9731,20-10-2024,UPI
7596,"Danish, Gourmet Belgian Hot Chocolate, Classic Lemonade, Tacos, Pizza, Vanilla Latte",1510,6940,06-04-2024,Cash
7597,"Classic Lemonade, Croissant",250,1930,18-06-2024,Cash
7598,"Turmeric Ginger Cappuccino, Sandwich, Cappuccino, Vienna, Brownie, Cake",1360,4405,02-09-2024,UPI
7599,"Macaron, Bagel, Soup, Iced Mocha, Popcorn, Vanilla Latte, Gourmet Belgian Cold Chocolate, Tropical Iceberg",1690,9632,10-10-2024,Mobile Wallet
7600,"Pasta, Tropical Iceberg, Red Velvet Cake Shake, Dark Frappe, Hot Velvet Coffee",1330,3979,30-10-2024,Card
7601,"Hazelnut Brownie Cake Shake, Watermelon Mojito, Herbal Tea, Long Black",910,4951,27-10-2024,UPI
7602,"Cortado, Pasta, Hazelnut Brownie Cake Shake, Red Velvet Cake Shake, Lemon Cake Shake",1310,5848,13-05-2024,Mobile Wallet
7603,"Cake, Iced Latte",490,3519,31-08-2024,Mobile Wallet
7604,"Affogato, Vanilla Latte, Hazelnut Brownie Cake Shake, Ginger Tea",970,2268,02-05-2024,UPI
7605,"Earl Grey Orange Tea, Burrito, Soup",650,5436,25-05-2024,UPI
7606,"Popcorn, Iced Latte, Pudding, Cafe Latte, Cake, Filter Coffee, Cookie, Eclair",1380,557,25-10-2024,Cash
7607,"Iced Tea Latte, Red Velvet Cake Shake, Elaichi Tea",710,2474,22-10-2024,UPI
7608,Tacos,250,2682,15-12-2024,Card
7609,"Gourmet Belgian Hot Chocolate, Classic Lemonade, Vienna",710,3742,30-10-2024,Cash
7610,"Ginger Tea, Breve, Vanilla Cappuccino, Baguette, Long Black, Cookie, Crackling Brownie Pastry",1310,9079,20-03-2024,Mobile Wallet
7611,"Gourmet Belgian Hot Chocolate, Espresso, Hot Tea Latte, Panini, Scone, Vegan Shake",1350,2979,01-01-2024,Card
7612,"Mousse, Watermelon Granita",420,3048,18-07-2024,Cash
7613,"Americano, Cookie, Pineapple Delight Pastry, Hazelnut Brownie Cake Shake",770,5810,03-07-2024,Card
7614,"Danish, Alphonso Mango Frappe, Quiche, Cutlet, Salad, Bagel, Turmeric Ginger Cappuccino",1550,3498,15-02-2024,Card
7615,"Vienna, Classic Lemonade, Filter Coffee, Watermelon Mojito, Burrito, Brioche",1180,461,05-02-2024,Card
7616,Cutlet,150,3541,25-10-2024,Mobile Wallet
7617,Breve,220,5903,14-02-2024,Cash
7618,"Watermelon Mojito, Chocolate Fantasy Cake Shake",520,8778,08-11-2024,Mobile Wallet
7619,"Earl Grey Orange Tea, Granola Bar, Salad, Brioche, Muffin, Elaichi Tea",1040,4286,07-08-2024,Card
7620,"Herbal Tea, Granola Bar, Crunchy Frappe, Iced Coffee",830,923,13-08-2024,Card
7621,"Peach Iced Tea, Iced Cappuccino",510,3122,10-01-2024,UPI
7622,"Watermelon Mojito, Tacos, Cookie, Muffin, Gourmet Belgian Hot Chocolate, Cortado, Macaron",1460,4863,22-02-2024,Card
7623,"Cookie, Tropical Iceberg",360,7982,04-08-2024,UPI
7624,"Hazelnut Brownie Cake Shake, Peach Iced Tea, Black Eye, Ginger Tea, Turmeric Ginger Cappuccino, Quiche",1450,9699,06-11-2024,Card
7625,"Earl Grey Orange Tea, Iced Tea Latte, Lemon Green Coffee, Bagel, Brownie",990,9470,16-01-2024,UPI
7626,"Hot Tea Latte, Iced Mocha, Classic Lemonade, Lemon Cake Shake, Vienna, Herbal Tea",1320,1046,28-11-2024,UPI
7627,"Danish, Flat White, Herbal Tea, Classic Lemonade, Turmeric Ginger Cappuccino, Alphonso Mango Frappe, Hazelnut Brownie Cake Shake",1570,2929,22-10-2024,UPI
7628,"Danish, Elaichi Tea, Bagel, Iced Coffee, Classic Lemonade, Earl Grey Orange Tea, Red Velvet Cake Shake",1350,8400,21-10-2024,Cash
7629,"Baguette, Tacos, Iced Latte, Crackling Brownie Pastry",870,2635,27-04-2024,UPI
7630,"Turmeric Ginger Cappuccino, Bagel, Iced Coffee, Masala Tea, Eclair, Cocoa Fantasy Pastry",1190,4441,08-06-2024,Cash
7631,"Quiche, Cafe Latte, Lemon Green Coffee, Croissant, Cappuccino",1090,4290,18-03-2024,Card
7632,"Vienna, Espresso",390,7560,09-06-2024,UPI
7633,"Panini, Red Eye, Iced Mocha, Vegan Shake, Cocoa Fantasy Pastry",1170,6421,28-07-2024,Mobile Wallet
7634,"Cappuccino, Scone, Vegan Shake, Hot Velvet Coffee, Vanilla Cappuccino, Tropical Iceberg, Espresso, Iced Latte",1750,8750,19-09-2024,Cash
7635,Breve,220,1689,07-01-2024,Mobile Wallet
7636,"Hazelnut Brownie Cake Shake, Espresso, Iced Latte",700,398,21-01-2024,Cash
7637,"Soup, Dark Frappe",410,9812,28-01-2024,Cash
7638,Vanilla Cappuccino,240,7086,25-01-2024,Card
7639,"Burrito, Affogato, Pineapple Delight Pastry, Cappuccino, Hazelnut Brownie Cake Shake, Baguette, Pudding",1560,5616,13-07-2024,Card
7640,Filter Coffee,100,975,19-05-2024,Cash
7641,"Cheesecake Shake, Pizza, Pasta",920,6470,28-11-2024,Cash
7642,"Pudding, Brownie, Cocoa Fantasy Pastry, Eclair, Cookie, Popcorn",890,3081,02-03-2024,Mobile Wallet
7643,Eclair,180,9003,20-01-2024,Card
7644,"Cafe Latte, Scone, Burrito, Watermelon Granita",880,3643,11-05-2024,Mobile Wallet
7645,"Sandwich, Classic Lemonade, Black Eye, Macchiato, Pizza, Americano, Hazelnut Brownie Cake Shake",1590,9012,06-08-2024,Cash
7646,"Eclair, Red Eye, Cocoa Fantasy Pastry, Tacos, Macchiato, Scone, Salad, Vanilla Cappuccino",1580,1141,10-06-2024,Card
7647,"Hot Velvet Coffee, Scone, Masala Tea, Baguette, Danish, Crunchy Frappe",1130,7135,02-05-2024,Card
7648,"Watermelon Granita, Cookie, Iced Latte",610,9424,13-11-2024,UPI
7649,"Pizza, Chocolate Fantasy Cake Shake, Green Tea, Cafe Latte",1030,7649,04-06-2024,UPI
7650,"Vienna, Cocoa Fantasy Pastry, Brioche, Popcorn",640,1789,03-06-2024,UPI
7651,Flavoured Ice Cream,250,9410,27-11-2024,Cash
7652,"Pasta, Gourmet Belgian Hot Chocolate, Red Eye, Vanilla Latte, Iced Mocha, Macchiato, Iced Coffee, Pineapple Delight Pastry",1960,7060,24-12-2024,Cash
7653,"Bagel, Muffin, Pasta, Dark Frappe, Pineapple Delight Pastry, Hazelnut Brownie Cake Shake, Long Macchiato",1520,6954,20-08-2024,Card
7654,"Elaichi Tea, Lemon Cake Shake, Baguette, Brownie",730,5244,24-05-2024,Cash
7655,Muffin,120,2890,17-06-2024,Mobile Wallet
7656,"Dark Frappe, Green Tea, Herbal Tea, Donut",720,9825,22-02-2024,Mobile Wallet
7657,"Ginger Tea, Espresso, Crunchy Frappe, Cake, Eclair, Vanilla Cappuccino",1220,8186,25-07-2024,UPI
7658,"Vienna, Watermelon Granita",460,563,05-03-2024,UPI
7659,"Watermelon Granita, Salad, Gourmet Belgian Cold Chocolate, Lemon Green Coffee, Iced Mocha",1280,3404,17-02-2024,Cash
7660,"Cupcake, Hot Tea Latte, Brownie, Red Eye",700,6735,04-08-2024,Mobile Wallet
7661,"Breve, Iced Mocha, Affogato, Hazelnut Brownie Cake Shake, Herbal Tea",1200,5699,19-08-2024,UPI
7662,"Iced Mocha, Cappuccino, Hot Velvet Coffee, Turmeric Ginger Cappuccino, Crunchy Frappe",1280,8132,05-11-2024,Cash
7663,"Affogato, Green Tea, Vegan Shake, Iced Cappuccino, Chocolate Fantasy Cake Shake, Alphonso Mango Frappe",1500,2616,08-02-2024,Cash
7664,"Hazelnut Brownie Cake Shake, Flavoured Ice Cream, Muffin, Quiche",950,8997,02-07-2024,Card
7665,"Hot Tea Latte, Granola Bar, Chocolate Fantasy Cake Shake, Black Eye",850,5600,03-01-2024,UPI
